date,service,kitchen,Management,dishwasher,Total
20/01/2023,8,8,1,4,21
21/01/2023,7,8,0,3,18
22/01/2023,10,9,1,3,23
23/01/2023,9,12,0,5,26
24/01/2023,11,10,0,7,28
25/01/2023,5,9,4,6,24
26/01/2023,7,9,2,4,22
27/01/2023,5,6,1,3,16
28/01/2023,5,7,0,2,14
29/01/2023,6,11,2,3,22
30/01/2023,10,12,0,5,28
31/01/2023,9,11,0,7,28
01/02/2023,10,10,0,4,24
02/02/2023,7,11,2,6,25
03/02/2023,6,8,1,4,19
04/02/2023,5,8,1,2,16
05/02/2023,7,8,1,3,20
06/02/2023,8,10,2,5,24
07/02/2023,11,11,1,7,29
08/02/2023,10,11,5,6,31
09/02/2023,5,7,3,4,19
10/02/2023,5,7,0,3,17
11/02/2023,6,6,0,2,14
12/02/2023,4,10,2,3,20
13/02/2023,10,8,3,5,26
14/02/2023,6,7,1,4,18
15/02/2023,8,11,4,5,28
16/02/2023,7,9,0,5,21
17/02/2023,9,7,0,3,18
18/02/2023,7,7,1,2,17
19/02/2023,7,8,1,3,19
20/02/2023,5,7,3,4,20
21/02/2023,8,8,2,5,23
22/02/2023,8,9,0,5,22
23/02/2023,5,12,1,5,23
24/02/2023,8,7,1,4,20
25/02/2023,5,6,0,2,14
26/02/2023,8,8,0,2,18
27/02/2023,8,8,3,4,24
28/02/2023,7,8,0,6,22
01/03/2023,9,11,3,5,27
02/03/2023,7,10,1,3,21
03/03/2023,8,8,1,3,19
04/03/2023,7,6,1,3,17
05/03/2023,7,6,0,2,16
06/03/2023,12,10,1,5,28
07/03/2023,14,10,0,5,29
08/03/2023,8,11,1,4,25
09/03/2023,10,10,1,3,24
10/03/2023,8,8,0,2,18
11/03/2023,6,7,1,2,16
12/03/2023,5,7,2,2,16
13/03/2023,0,0,0,0,0
14/03/2023,14,14,2,7,37
15/03/2023,9,8,3,3,24
16/03/2023,8,8,2,3,22
17/03/2023,7,7,1,2,18
18/03/2023,5,5,1,2,13
19/03/2023,6,5,0,2,13
20/03/2023,8,6,0,4,19
21/03/2023,5,8,3,4,21
22/03/2023,2,6,5,3,16
23/03/2023,8,7,2,3,20
24/03/2023,8,5,0,2,16
25/03/2023,5,5,1,1,14
26/03/2023,5,4,1,1,11
27/03/2023,7,5,0,3,15
28/03/2023,5,7,3,4,19
29/03/2023,6,7,2,3,18
30/03/2023,5,6,1,2,15
31/03/2023,6,5,0,1,13
01/04/2023,5,5,1,2,12
02/04/2023,6,6,0,2,15
03/04/2023,9,8,2,4,22
04/04/2023,6,7,3,4,19
05/04/2023,6,7,0,3,16
06/04/2023,6,6,1,3,16
07/04/2023,7,5,1,2,14
08/04/2023,6,4,1,2,13
09/04/2023,12,8,1,2,22
10/04/2023,11,8,2,4,26
11/04/2023,7,6,3,4,20
12/04/2023,7,7,1,4,18
13/04/2023,8,5,1,3,16
14/04/2023,8,5,0,2,15
15/04/2023,6,6,1,2,16
16/04/2023,7,5,0,3,15
17/04/2023,7,7,1,4,19
18/04/2023,7,8,3,4,22
19/04/2023,6,8,1,4,19
20/04/2023,11,6,0,4,20
21/04/2023,5,5,0,3,13
22/04/2023,7,6,2,3,17
23/04/2023,0,0,0,0,0
24/04/2023,6,7,1,4,18
25/04/2023,6,7,3,5,21
26/04/2023,6,6,3,3,19
27/04/2023,7,6,2,5,20
28/04/2023,6,4,1,3,14
29/04/2023,7,5,1,2,14
30/04/2023,6,5,0,3,14
01/05/2023,5,5,1,4,15
02/05/2023,6,8,3,4,21
03/05/2023,6,9,1,3,19
04/05/2023,8,6,1,3,19
05/05/2023,7,5,1,3,17
06/05/2023,5,5,1,2,13
07/05/2023,4,6,1,3,14
08/05/2023,6,6,0,3,15
09/05/2023,5,9,3,4,21
10/05/2023,7,10,3,4,24
11/05/2023,9,7,1,4,21
12/05/2023,9,6,0,3,17
13/05/2023,6,5,1,2,13
14/05/2023,8,7,0,3,19
15/05/2023,7,7,2,4,20
16/05/2023,7,9,4,5,25
17/05/2023,5,8,2,3,18
18/05/2023,10,7,0,4,22
19/05/2023,6,5,0,3,14
20/05/2023,8,6,1,3,17
21/05/2023,7,5,0,3,15
22/05/2023,5,5,1,4,15
23/05/2023,5,8,2,5,20
24/05/2023,6,9,0,4,19
25/05/2023,7,7,1,5,21
26/05/2023,6,7,1,4,19
27/05/2023,6,6,0,3,15
28/05/2023,8,6,0,4,17
29/05/2023,7,7,0,5,20
30/05/2023,4,8,0,5,17
31/05/2023,6,9,0,5,20
01/06/2023,9,9,2,5,26
02/06/2023,8,7,0,4,19
03/06/2023,7,7,1,3,17
04/06/2023,6,5,0,3,15
05/06/2023,11,6,2,4,22
06/06/2023,11,8,2,4,25
07/06/2023,10,10,2,4,26
08/06/2023,9,7,0,5,21
09/06/2023,9,7,0,4,20
10/06/2023,8,7,1,3,19
11/06/2023,8,6,0,4,18
12/06/2023,9,6,1,5,22
13/06/2023,10,6,2,7,25
14/06/2023,13,7,1,4,24
15/06/2023,10,6,1,4,21
16/06/2023,7,7,0,4,18
17/06/2023,7,7,1,3,18
18/06/2023,6,4,0,4,14
19/06/2023,9,7,0,4,20
20/06/2023,15,9,2,6,32
21/06/2023,11,9,1,5,26
22/06/2023,11,9,1,5,26
23/06/2023,11,6,0,4,22
24/06/2023,9,6,1,3,19
25/06/2023,7,4,0,3,15
26/06/2023,13,8,0,3,24
27/06/2023,8,8,0,5,21
28/06/2023,11,10,1,5,27
29/06/2023,13,8,0,5,26
30/06/2023,9,8,0,4,21
01/07/2023,9,5,1,3,19
02/07/2023,13,6,0,4,23
03/07/2023,9,8,0,3,20
04/07/2023,10,8,2,4,25
05/07/2023,8,12,4,7,31
06/07/2023,13,9,0,4,26
07/07/2023,14,9,0,5,27
08/07/2023,11,11,1,4,28
09/07/2023,9,7,2,4,22
10/07/2023,9,8,1,4,21
11/07/2023,10,9,1,4,24
12/07/2023,10,10,1,4,25
13/07/2023,10,9,0,5,23
14/07/2023,9,8,1,4,22
15/07/2023,7,6,2,2,17
16/07/2023,8,6,0,2,16
17/07/2023,9,8,0,4,20
18/07/2023,7,7,2,4,23
19/07/2023,10,7,4,4,25
20/07/2023,13,9,0,5,26
21/07/2023,12,6,1,4,23
22/07/2023,11,8,2,2,23
23/07/2023,8,7,1,3,19
24/07/2023,9,9,2,3,23
25/07/2023,9,10,1,4,24
26/07/2023,10,7,1,3,23
27/07/2023,12,7,0,4,23
28/07/2023,11,8,1,4,23
29/07/2023,8,7,0,3,18
30/07/2023,9,8,0,3,21
31/07/2023,10,6,0,4,21
01/08/2023,8,9,3,105,125
02/08/2023,10,9,1,103,124
03/08/2023,10,8,1,95,114
04/08/2023,12,10,1,235,258
05/08/2023,10,8,1,199,218
06/08/2023,10,8,1,191,211
07/08/2023,13,8,2,94,117
08/08/2023,11,9,1,106,128
09/08/2023,13,9,0,108,129
10/08/2023,11,6,1,127,145
11/08/2023,9,6,1,184,200
12/08/2023,9,5,2,177,194
13/08/2023,10,4,1,177,192
14/08/2023,13,6,0,107,126
15/08/2023,11,8,1,102,122
16/08/2023,11,7,2,95,115
17/08/2023,10,10,2,109,130
18/08/2023,13,9,1,183,206
19/08/2023,10,8,2,256,276
20/08/2023,10,10,1,266,287
21/08/2023,14,5,0,116,135
22/08/2023,15,9,0,126,150
23/08/2023,14,8,1,125,148
24/08/2023,9,9,1,97,117
25/08/2023,9,6,1,180,195
26/08/2023,12,6,0,185,202
27/08/2023,7,4,1,184,197
28/08/2023,10,4,2,98,113
29/08/2023,12,9,0,103,125
30/08/2023,13,10,0,140,164
31/08/2023,11,10,1,123,145
01/09/2023,11,11,2,231,255
02/09/2023,13,8,0,217,239
03/09/2023,10,7,1,209,227
04/09/2023,12,6,3,132,153
05/09/2023,16,10,0,137,163
06/09/2023,15,11,4,144,173
07/09/2023,11,8,1,101,122
08/09/2023,11,8,0,210,229
09/09/2023,9,5,1,157,173
10/09/2023,9,6,2,189,205
11/09/2023,12,6,2,127,147
12/09/2023,13,9,0,122,144
13/09/2023,11,10,3,147,170
14/09/2023,12,10,0,227,249
15/09/2023,11,6,1,153,173
16/09/2023,9,6,1,140,156
17/09/2023,9,6,0,82,97
18/09/2023,10,8,2,5,25
19/09/2023,11,10,3,5,30
20/09/2023,10,8,2,142,162
21/09/2023,10,10,2,120,142
22/09/2023,13,7,3,97,119
23/09/2023,9,5,1,89,103
24/09/2023,9,6,0,84,99
25/09/2023,10,7,1,4,22
26/09/2023,10,9,2,5,25
27/09/2023,12,8,2,120,143
28/09/2023,13,7,0,132,152
29/09/2023,12,8,0,89,108
30/09/2023,9,7,1,84,100
01/10/2023,7,5,1,4,18
02/10/2023,9,6,1,4,20
03/10/2023,11,13,3,4,31
04/10/2023,9,9,1,4,23
05/10/2023,10,7,0,4,20
06/10/2023,12,6,0,4,22
07/10/2023,9,6,1,3,19
08/10/2023,9,5,1,6,21
09/10/2023,10,8,3,5,25
10/10/2023,12,9,3,6,30
11/10/2023,11,9,3,5,28
12/10/2023,10,8,0,5,23
13/10/2023,11,7,2,5,25
14/10/2023,10,7,2,3,22
15/10/2023,13,6,0,5,24
16/10/2023,12,9,3,2,26
17/10/2023,11,9,3,4,29
18/10/2023,12,10,4,4,29
19/10/2023,13,6,0,4,23
20/10/2023,9,6,1,3,19
21/10/2023,9,6,0,2,16
22/10/2023,8,3,0,3,14
23/10/2023,11,5,4,5,27
24/10/2023,11,8,1,4,24
25/10/2023,12,9,4,4,29
26/10/2023,14,6,2,4,26
27/10/2023,10,6,3,3,22
28/10/2023,8,6,1,2,17
29/10/2023,10,5,0,3,17
30/10/2023,11,5,2,7,25
31/10/2023,14,9,2,4,30
01/11/2023,15,7,2,4,29
02/11/2023,17,8,1,5,32
03/11/2023,14,7,1,4,26
04/11/2023,12,6,2,2,22
05/11/2023,12,6,0,4,23
06/11/2023,13,8,1,5,27
07/11/2023,14,9,1,7,32
08/11/2023,15,7,5,4,30
09/11/2023,15,9,1,4,30
10/11/2023,16,8,1,4,30
11/11/2023,9,5,1,3,19
12/11/2023,12,6,1,3,21
13/11/2023,16,6,0,5,28
14/11/2023,12,7,1,5,27
15/11/2023,13,8,1,5,29
16/11/2023,14,5,0,4,24
17/11/2023,13,7,0,3,23
18/11/2023,10,5,0,2,18
19/11/2023,8,4,0,3,16
20/11/2023,13,7,0,5,27
21/11/2023,17,12,2,7,39
22/11/2023,17,9,2,6,35
23/11/2023,13,7,1,5,27
24/11/2023,11,7,0,3,23
25/11/2023,13,5,0,2,20
26/11/2023,15,5,0,7,27
27/11/2023,16,15,0,8,39
28/11/2023,13,10,2,6,31
29/11/2023,16,10,2,6,36
30/11/2023,13,7,2,5,26
01/12/2023,13,6,1,4,24
02/12/2023,11,5,0,2,18
03/12/2023,13,8,0,6,27
04/12/2023,19,11,0,7,39
05/12/2023,20,12,0,7,40
06/12/2023,12,9,2,6,30
07/12/2023,16,7,2,7,32
08/12/2023,15,8,0,5,29
09/12/2023,12,6,0,3,22
10/12/2023,11,7,0,4,22
11/12/2023,17,11,0,6,36
12/12/2023,17,9,1,6,37
13/12/2023,24,270,0,6,301
14/12/2023,13,177,0,6,197
15/12/2023,12,121,0,4,138
16/12/2023,12,106,0,3,121
17/12/2023,12,160,0,5,177
18/12/2023,15,11,1,7,36
19/12/2023,17,11,1,7,37
20/12/2023,19,228,0,4,253
21/12/2023,14,222,1,7,246
22/12/2023,16,170,0,4,190
23/12/2023,14,166,0,4,184
24/12/2023,12,12,2,9,38
25/12/2023,12,129,0,6,147
26/12/2023,15,187,0,6,207
27/12/2023,14,161,0,4,180
28/12/2023,9,6,1,3,20
29/12/2023,8,5,0,2,17
30/12/2023,7,4,0,3,15
31/12/2023,10,101,0,1,112
01/01/2024,11,225,0,6,241
02/01/2024,11,6,0,5,22
03/01/2024,11,117,1,4,135
04/01/2024,12,178,1,5,197
05/01/2024,13,106,2,6,129
06/01/2024,13,117,1,6,137
07/01/2024,16,13,2,10,41
08/01/2024,21,331,0,11,366
09/01/2024,14,240,1,10,267
10/01/2024,19,375,0,10,406
11/01/2024,21,369,0,7,398
12/01/2024,15,142,2,7,166
13/01/2024,16,8,1,6,31
14/01/2024,16,8,0,7,31
15/01/2024,19,338,5,10,374
16/01/2024,17,349,2,10,379
17/01/2024,25,533,0,10,571
18/01/2024,17,7,2,6,33
19/01/2024,14,7,0,5,28
20/01/2024,10,5,0,3,19
21/01/2024,17,10,0,7,34
22/01/2024,24,522,0,14,563
23/01/2024,20,480,5,13,521
24/01/2024,18,210,2,6,238
25/01/2024,18,11,3,9,46
26/01/2024,13,7,0,5,27
27/01/2024,11,100,0,4,116
28/01/2024,15,7,0,6,28
29/01/2024,20,377,4,9,412
30/01/2024,21,492,6,13,535
31/01/2024,24,282,0,10,318
01/02/2024,18,229,0,6,254
02/02/2024,13,178,0,5,196
03/02/2024,13,7,0,5,26
04/02/2024,13,9,0,7,29
05/02/2024,10,225,2,6,245
06/02/2024,12,241,3,8,265
07/02/2024,15,188,2,9,215
08/02/2024,15,7,0,5,30
09/02/2024,14,8,0,5,28
10/02/2024,12,89,0,3,105
11/02/2024,12,104,0,5,121
12/02/2024,17,285,0,5,310
13/02/2024,13,196,0,6,216
14/02/2024,10,127,0,3,140
15/02/2024,14,7,0,6,29
16/02/2024,11,131,0,5,147
17/02/2024,10,129,1,6,146
18/02/2024,15,9,0,7,31
19/02/2024,19,261,0,9,293
20/02/2024,17,283,0,10,314
21/02/2024,15,203,0,7,226
22/02/2024,16,9,0,9,36
23/02/2024,12,128,1,5,147
24/02/2024,12,102,1,4,119
25/02/2024,11,8,0,6,25
26/02/2024,16,12,5,10,45
27/02/2024,16,207,1,7,232
28/02/2024,18,251,0,8,279
29/02/2024,17,10,3,9,40
01/03/2024,16,142,1,6,165
02/03/2024,11,77,0,5,93
03/03/2024,17,10,0,7,37
04/03/2024,13,204,3,7,227
05/03/2024,16,250,0,9,277
06/03/2024,15,7,1,5,29
07/03/2024,13,8,3,6,31
08/03/2024,12,109,1,5,127
09/03/2024,11,83,1,4,99
10/03/2024,14,186,0,8,208
11/03/2024,19,287,3,11,320
12/03/2024,15,246,2,9,273
13/03/2024,17,295,3,9,330
14/03/2024,15,166,1,6,188
15/03/2024,15,7,0,5,29
16/03/2024,12,6,0,4,21
17/03/2024,18,153,0,6,177
18/03/2024,15,267,0,10,295
19/03/2024,17,247,1,10,278
20/03/2024,12,190,0,6,209
21/03/2024,14,168,0,6,189
22/03/2024,12,6,0,5,24
23/03/2024,9,7,0,4,22
24/03/2024,11,157,1,5,174
25/03/2024,9,158,1,5,174
26/03/2024,14,194,0,6,216
27/03/2024,13,121,0,6,141
28/03/2024,11,138,0,5,154
29/03/2024,10,75,0,4,89
30/03/2024,8,6,0,4,18
31/03/2024,17,9,0,7,33
01/04/2024,18,10,1,8,37
02/04/2024,14,9,0,8,34
03/04/2024,15,9,2,6,35
04/04/2024,13,6,0,4,24
05/04/2024,12,7,0,4,24
06/04/2024,12,6,0,4,23
07/04/2024,10,7,0,5,23
08/04/2024,15,10,0,8,34
09/04/2024,11,8,2,7,29
10/04/2024,13,7,0,5,26
11/04/2024,14,7,0,4,26
12/04/2024,11,6,1,4,22
13/04/2024,11,6,0,4,22
14/04/2024,11,6,0,4,22
15/04/2024,16,9,2,8,36
16/04/2024,11,7,0,5,25
17/04/2024,14,6,0,5,25
18/04/2024,14,6,0,4,25
19/04/2024,11,6,1,4,22
20/04/2024,11,5,0,4,22
21/04/2024,10,6,0,5,21
22/04/2024,14,8,1,6,29
23/04/2024,11,7,2,7,27
24/04/2024,13,6,1,6,28
25/04/2024,16,8,0,5,31
26/04/2024,13,6,0,5,25
27/04/2024,17,8,0,8,34
28/04/2024,9,6,0,5,19
29/04/2024,10,7,1,5,25
30/04/2024,12,5,1,7,27
01/05/2024,11,7,1,5,25
02/05/2024,15,9,1,6,30
03/05/2024,12,7,0,4,23
04/05/2024,11,8,0,5,24
05/05/2024,13,8,0,6,27
06/05/2024,12,9,2,6,29
07/05/2024,14,11,0,9,34
08/05/2024,15,9,1,5,31
09/05/2024,17,11,0,7,37
10/05/2024,12,5,0,4,21
11/05/2024,10,9,0,5,24
12/05/2024,11,6,1,5,23
13/05/2024,13,10,3,6,32
14/05/2024,12,8,1,5,26
15/05/2024,18,8,0,7,32
16/05/2024,18,11,1,7,37
17/05/2024,14,8,1,5,28
18/05/2024,12,7,0,5,24
19/05/2024,13,9,0,6,28
20/05/2024,16,13,1,7,37
21/05/2024,17,12,2,8,38
22/05/2024,10,10,1,4,27
23/05/2024,12,7,0,5,24
24/05/2024,12,6,0,5,23
25/05/2024,12,6,0,4,22
26/05/2024,10,6,0,5,22
27/05/2024,11,9,2,5,26
28/05/2024,13,8,1,5,27
29/05/2024,11,7,1,4,23
30/05/2024,14,7,0,6,27
31/05/2024,12,8,1,5,26
01/06/2024,13,8,0,5,27
02/06/2024,14,7,1,7,29
03/06/2024,15,14,5,7,41
04/06/2024,14,8,0,6,28
05/06/2024,16,10,0,5,33
06/06/2024,13,9,1,6,29
07/06/2024,15,9,1,5,30
08/06/2024,12,8,1,5,26
09/06/2024,13,10,1,6,30
10/06/2024,14,13,3,8,38
11/06/2024,14,10,2,6,34
12/06/2024,15,9,1,5,31
13/06/2024,15,9,1,6,30
14/06/2024,12,10,1,6,30
15/06/2024,11,7,1,4,23
16/06/2024,10,7,0,5,23
17/06/2024,12,10,0,5,27
18/06/2024,13,9,1,5,28
19/06/2024,13,6,0,4,23
20/06/2024,14,9,1,6,29
21/06/2024,14,9,1,6,30
22/06/2024,11,8,0,5,24
23/06/2024,9,7,1,5,22
24/06/2024,13,10,2,5,30
25/06/2024,13,9,1,7,31
26/06/2024,19,8,0,4,31
27/06/2024,15,7,1,6,29
28/06/2024,17,9,0,5,31
29/06/2024,13,7,0,5,25
30/06/2024,16,10,0,6,31
01/07/2024,18,10,2,7,37
02/07/2024,14,7,2,7,29
03/07/2024,14,7,2,5,28
04/07/2024,14,7,1,7,29
05/07/2024,12,8,1,5,26
06/07/2024,13,8,0,5,26
07/07/2024,13,5,0,4,22
08/07/2024,11,8,1,4,25
09/07/2024,12,7,0,4,24
10/07/2024,15,6,0,5,26
11/07/2024,20,8,0,7,36
12/07/2024,17,10,0,6,33
13/07/2024,13,6,0,5,24
14/07/2024,12,7,0,5,26
15/07/2024,14,8,0,5,27
16/07/2024,12,7,0,4,24
17/07/2024,15,6,0,5,27
18/07/2024,13,7,0,6,25
19/07/2024,13,7,0,5,25
20/07/2024,14,7,0,5,26
21/07/2024,13,7,0,5,25
22/07/2024,14,8,1,5,28
23/07/2024,14,9,2,6,31
24/07/2024,15,8,2,5,30
25/07/2024,15,8,2,7,31
26/07/2024,13,6,1,6,26
27/07/2024,12,6,1,5,24
28/07/2024,14,8,0,6,28
29/07/2024,13,9,2,6,30
30/07/2024,13,9,2,6,30
31/07/2024,16,13,1,5,35
01/08/2024,16,8,1,7,33
02/08/2024,14,6,1,5,26
03/08/2024,13,6,1,5,25
04/08/2024,12,7,0,5,24
05/08/2024,10,8,2,6,26
06/08/2024,14,8,0,5,28
07/08/2024,14,8,2,6,29
08/08/2024,12,7,0,5,24
09/08/2024,11,7,1,5,25
10/08/2024,13,7,0,5,25
11/08/2024,13,9,0,6,28
12/08/2024,12,9,1,5,27
13/08/2024,12,8,3,5,28
14/08/2024,12,9,1,5,28
15/08/2024,11,6,2,5,24
16/08/2024,11,6,0,5,22
17/08/2024,8,5,0,4,19
18/08/2024,14,8,0,5,27
19/08/2024,10,9,1,5,25
20/08/2024,14,10,2,7,33
21/08/2024,11,9,2,7,29
22/08/2024,12,7,0,6,25
23/08/2024,10,7,0,5,22
24/08/2024,10,6,0,4,20
25/08/2024,12,7,1,6,25
26/08/2024,11,8,3,5,27
27/08/2024,12,7,1,5,25
28/08/2024,12,9,2,6,30
29/08/2024,13,6,1,6,26
30/08/2024,12,7,1,5,25
31/08/2024,11,6,0,5,22
01/09/2024,11,7,0,6,24
02/09/2024,15,10,3,6,34
03/09/2024,19,11,2,10,41
04/09/2024,17,8,3,7,35
05/09/2024,13,8,1,6,28
06/09/2024,12,8,0,5,26
07/09/2024,13,6,0,5,24
08/09/2024,14,7,0,6,27
09/09/2024,20,11,3,8,43
10/09/2024,19,12,3,8,42
11/09/2024,15,10,3,8,36
12/09/2024,16,8,3,6,33
13/09/2024,12,7,1,5,25
14/09/2024,10,6,0,4,20
15/09/2024,11,7,1,5,23
16/09/2024,12,9,0,6,27
17/09/2024,11,10,1,7,29
18/09/2024,14,11,0,7,32
19/09/2024,13,8,1,6,28
20/09/2024,13,7,0,5,25
21/09/2024,10,7,0,5,21
22/09/2024,13,8,0,7,28
23/09/2024,12,8,0,6,26
24/09/2024,13,9,0,6,28
25/09/2024,12,8,0,5,25
26/09/2024,9,8,1,4,23
27/09/2024,12,7,1,5,24
28/09/2024,11,6,0,4,22
29/09/2024,11,7,0,6,25
30/09/2024,11,12,0,7,31
01/10/2024,15,10,0,7,32
02/10/2024,19,9,0,7,35
03/10/2024,11,9,0,6,26
04/10/2024,12,8,0,4,25
05/10/2024,9,6,0,4,19
06/10/2024,13,8,0,7,28
07/10/2024,14,12,3,8,37
08/10/2024,15,10,1,7,33
09/10/2024,16,10,3,7,36
10/10/2024,12,9,1,6,28
11/10/2024,13,8,1,5,28
12/10/2024,12,6,0,4,22
13/10/2024,13,6,1,6,26
14/10/2024,14,11,3,8,36
15/10/2024,16,9,2,7,34
16/10/2024,17,9,2,5,34
17/10/2024,13,7,0,5,25
18/10/2024,16,7,0,6,29
19/10/2024,12,6,0,4,23
20/10/2024,10,6,0,5,21
21/10/2024,11,9,1,6,27
22/10/2024,13,8,2,6,29
23/10/2024,11,8,2,5,26
24/10/2024,15,9,1,6,31
25/10/2024,13,6,1,5,25
26/10/2024,10,7,0,4,21
27/10/2024,9,7,0,5,22
28/10/2024,12,12,2,6,32
29/10/2024,14,9,3,7,33
30/10/2024,15,8,3,7,32
31/10/2024,13,9,2,6,30
01/11/2024,10,7,1,4,22
02/11/2024,10,6,1,4,21
03/11/2024,12,7,0,6,25
04/11/2024,12,14,4,8,38
05/11/2024,14,9,3,7,34
06/11/2024,14,9,2,8,33
07/11/2024,15,11,1,7,34
08/11/2024,12,8,1,5,26
09/11/2024,10,7,0,5,21
10/11/2024,9,7,0,5,21
11/11/2024,16,14,4,9,43
12/11/2024,18,11,0,9,38
13/11/2024,15,9,0,9,33
14/11/2024,16,12,2,8,39
15/11/2024,12,7,1,4,25
16/11/2024,12,7,0,5,24
17/11/2024,14,9,2,6,31
18/11/2024,11,11,2,8,31
19/11/2024,14,10,2,7,32
20/11/2024,16,10,0,7,32
21/11/2024,14,7,3,6,30
22/11/2024,15,8,2,5,30
23/11/2024,13,7,0,4,24
24/11/2024,11,8,0,6,25
25/11/2024,19,16,2,12,47
26/11/2024,19,12,2,10,43
27/11/2024,14,10,2,8,33
28/11/2024,17,10,0,7,34
29/11/2024,13,8,1,6,28
30/11/2024,11,6,0,4,22
01/12/2024,13,8,0,6,27
02/12/2024,19,14,4,11,48
03/12/2024,14,10,3,10,37
04/12/2024,15,13,3,10,41
05/12/2024,20,11,0,9,42
06/12/2024,13,7,3,6,29
07/12/2024,12,6,0,5,23
08/12/2024,12,8,0,7,27
09/12/2024,21,17,2,12,52
10/12/2024,21,19,4,11,54
11/12/2024,13,11,3,10,38
12/12/2024,13,7,1,5,27
13/12/2024,13,7,2,5,27
14/12/2024,14,7,0,5,26
15/12/2024,11,12,0,8,30
16/12/2024,13,12,4,9,38
17/12/2024,12,9,5,7,34
18/12/2024,12,9,1,7,29
19/12/2024,18,11,3,10,43
20/12/2024,15,9,3,6,33
21/12/2024,12,6,0,6,24
22/12/2024,11,7,0,5,23
23/12/2024,14,7,2,7,30
24/12/2024,12,8,0,5,25
25/12/2024,17,11,0,6,34
26/12/2024,20,10,0,7,37
27/12/2024,13,7,0,5,25
28/12/2024,10,6,0,4,20
29/12/2024,10,7,0,4,21
30/12/2024,9,7,0,4,20
31/12/2024,11,5,0,3,20
01/01/2025,17,15,0,7,41
02/01/2025,13,6,0,4,24
03/01/2025,12,7,1,4,24
04/01/2025,13,9,1,5,28
05/01/2025,17,11,0,9,38
06/01/2025,19,21,7,13,62
07/01/2025,13,13,2,9,37
08/01/2025,14,13,4,9,40
09/01/2025,30,20,5,12,66
10/01/2025,21,9,0,7,37
11/01/2025,14,7,0,5,25
12/01/2025,18,12,0,8,38
13/01/2025,18,16,7,9,49
14/01/2025,17,16,4,12,50
15/01/2025,16,19,6,11,52
16/01/2025,18,15,3,8,45
17/01/2025,18,9,2,6,35
18/01/2025,13,6,0,4,23
19/01/2025,14,8,0,6,28
20/01/2025,16,11,3,5,35
21/01/2025,14,20,5,15,55
22/01/2025,27,30,7,14,81
23/01/2025,12,9,2,6,28
24/01/2025,17,6,2,5,31
25/01/2025,14,6,1,4,25
26/01/2025,16,10,0,8,34
27/01/2025,11,11,4,11,39
28/01/2025,15,15,4,11,49
29/01/2025,9,9,3,6,30
30/01/2025,14,8,0,5,27
31/01/2025,14,8,0,6,28
01/02/2025,11,6,0,4,21
02/02/2025,16,8,0,7,31
03/02/2025,21,15,5,10,52
04/02/2025,14,18,5,10,48
05/02/2025,12,12,4,10,38
06/02/2025,16,8,2,5,31
07/02/2025,16,9,2,6,33
08/02/2025,14,7,0,4,25
09/02/2025,11,6,0,5,22
10/02/2025,15,10,3,6,34
11/02/2025,12,11,4,6,33
12/02/2025,11,9,2,6,27
13/02/2025,18,11,2,7,38
14/02/2025,12,6,0,4,22
15/02/2025,12,6,0,5,23
16/02/2025,12,7,0,6,24
17/02/2025,15,13,3,11,41
18/02/2025,13,11,3,7,34
19/02/2025,14,9,4,8,35
20/02/2025,15,13,2,5,37
21/02/2025,13,9,2,4,27
22/02/2025,12,7,0,3,22
23/02/2025,14,10,0,7,30
24/02/2025,24,18,4,10,55
25/02/2025,13,16,4,8,42
26/02/2025,12,11,3,8,34
27/02/2025,20,15,3,6,44
28/02/2025,13,8,1,5,27
01/03/2025,12,6,0,4,22
02/03/2025,10,7,0,3,20
03/03/2025,22,13,0,10,44
04/03/2025,16,11,0,9,37
05/03/2025,18,12,0,8,38
06/03/2025,16,12,2,6,37
07/03/2025,16,7,0,5,28
08/03/2025,12,7,0,4,23
09/03/2025,11,8,1,5,24
10/03/2025,13,9,3,6,33
11/03/2025,12,15,3,8,38
12/03/2025,12,13,3,7,35
13/03/2025,15,10,2,6,35
14/03/2025,15,7,0,5,27
15/03/2025,13,6,1,4,25
16/03/2025,12,7,0,5,24
17/03/2025,15,12,3,7,37
18/03/2025,12,10,2,10,34
19/03/2025,12,9,2,5,28
20/03/2025,11,8,2,5,27
21/03/2025,12,7,2,4,26
22/03/2025,11,6,0,3,21
23/03/2025,15,8,0,4,26
24/03/2025,12,10,0,6,30
25/03/2025,12,12,0,8,32
26/03/2025,13,11,0,9,33
27/03/2025,14,11,0,7,34
28/03/2025,12,6,0,4,24
29/03/2025,12,7,0,4,23
30/03/2025,8,7,1,4,21
31/03/2025,9,7,2,4,22
01/04/2025,10,8,2,3,24
02/04/2025,8,8,2,5,24
03/04/2025,13,8,2,6,30
04/04/2025,13,6,1,5,25
05/04/2025,11,6,0,4,21
06/04/2025,13,8,0,6,27
07/04/2025,10,8,3,5,26
08/04/2025,12,9,2,5,27
09/04/2025,10,7,2,5,24
10/04/2025,14,9,2,5,30
11/04/2025,12,6,2,5,25
12/04/2025,13,5,0,4,22
13/04/2025,11,7,1,5,23
14/04/2025,11,11,3,5,31
15/04/2025,10,7,1,6,24
16/04/2025,8,7,4,5,24
17/04/2025,12,7,0,4,23
18/04/2025,11,6,1,4,23
19/04/2025,10,6,2,4,22
20/04/2025,13,7,0,4,25
