date,service,kitchen,Management,dishwasher,Total
22/02/2023,104,84,1,44,233
23/02/2023,122,101,10,50,284
24/02/2023,162,87,9,49,307
25/02/2023,175,100,0,56,331
26/02/2023,131,85,0,44,260
27/02/2023,109,81,17,39,246
28/02/2023,93,76,0,50,219
01/03/2023,113,96,14,47,270
02/03/2023,132,92,9,35,268
03/03/2023,158,101,9,52,319
04/03/2023,167,88,11,58,323
05/03/2023,130,78,0,43,251
06/03/2023,114,78,4,39,234
07/03/2023,111,79,0,43,232
08/03/2023,94,89,8,44,234
09/03/2023,170,86,9,43,307
10/03/2023,157,92,0,42,300
11/03/2023,173,104,19,40,349
12/03/2023,113,90,19,42,264
13/03/2023,0,0,0,0,0
14/03/2023,69,67,8,37,181
15/03/2023,107,90,16,27,258
16/03/2023,129,95,17,36,284
17/03/2023,176,99,10,47,344
18/03/2023,181,97,12,43,332
19/03/2023,142,74,0,51,272
20/03/2023,110,68,0,42,220
21/03/2023,92,75,21,50,238
22/03/2023,116,71,32,46,265
23/03/2023,132,82,20,46,290
24/03/2023,156,80,4,50,293
25/03/2023,170,96,21,41,328
26/03/2023,126,73,9,48,263
27/03/2023,127,73,0,45,244
28/03/2023,92,78,20,48,238
29/03/2023,102,74,19,52,247
30/03/2023,119,78,9,37,252
31/03/2023,151,84,3,53,299
01/04/2023,173,89,10,53,324
02/04/2023,137,88,0,49,278
03/04/2023,134,78,10,45,267
04/04/2023,94,84,19,48,245
05/04/2023,138,83,4,47,272
06/04/2023,146,89,9,43,286
07/04/2023,201,85,7,49,342
08/04/2023,191,85,11,41,328
09/04/2023,198,78,10,64,350
10/04/2023,154,79,19,68,319
11/04/2023,81,71,21,53,226
12/04/2023,115,77,9,52,253
13/04/2023,142,76,9,51,286
14/04/2023,130,73,0,51,254
15/04/2023,169,99,18,47,342
16/04/2023,134,73,4,57,268
17/04/2023,113,85,9,48,256
18/04/2023,105,85,22,51,263
19/04/2023,114,88,8,52,262
20/04/2023,140,74,0,55,268
21/04/2023,115,89,0,61,265
22/04/2023,187,99,21,58,365
23/04/2023,163,91,0,58,314
24/04/2023,118,97,7,55,277
25/04/2023,116,81,29,64,291
26/04/2023,132,85,26,54,296
27/04/2023,112,67,17,59,256
28/04/2023,164,72,9,61,305
29/04/2023,190,90,9,55,344
30/04/2023,158,88,0,66,312
01/05/2023,136,88,7,54,285
02/05/2023,132,89,21,56,298
03/05/2023,175,105,11,44,335
04/05/2023,153,98,22,63,336
05/05/2023,168,81,11,59,320
06/05/2023,174,82,11,64,331
07/05/2023,129,84,11,62,285
08/05/2023,130,84,2,52,269
09/05/2023,106,98,18,55,276
10/05/2023,116,105,19,54,293
11/05/2023,146,93,9,61,309
12/05/2023,193,80,0,65,325
13/05/2023,187,80,11,57,335
14/05/2023,159,99,0,60,319
15/05/2023,114,85,10,53,261
16/05/2023,97,84,29,55,264
17/05/2023,123,101,19,55,298
18/05/2023,182,94,0,60,336
19/05/2023,153,94,0,64,311
20/05/2023,177,86,12,62,337
21/05/2023,132,85,0,62,279
22/05/2023,141,72,9,55,277
23/05/2023,111,79,12,56,258
24/05/2023,127,106,0,54,288
25/05/2023,146,97,9,60,313
26/05/2023,121,100,9,64,295
27/05/2023,171,103,0,64,338
28/05/2023,151,85,0,62,304
29/05/2023,140,91,0,63,294
30/05/2023,50,87,0,49,186
31/05/2023,97,88,0,52,237
01/06/2023,149,107,15,57,328
02/06/2023,175,89,0,67,342
03/06/2023,163,109,11,67,350
04/06/2023,150,80,0,74,304
05/06/2023,154,61,23,53,291
06/06/2023,149,91,14,56,309
07/06/2023,139,103,14,53,309
08/06/2023,163,85,0,60,308
09/06/2023,177,98,0,64,339
10/06/2023,149,104,11,69,332
11/06/2023,143,77,0,69,289
12/06/2023,141,73,7,53,274
13/06/2023,121,58,15,62,256
14/06/2023,144,92,3,53,291
15/06/2023,168,80,25,60,333
16/06/2023,170,110,6,69,355
17/06/2023,128,88,11,60,288
18/06/2023,145,72,0,74,291
19/06/2023,140,82,3,53,278
20/06/2023,125,76,11,57,270
21/06/2023,126,101,11,53,291
22/06/2023,153,102,8,62,325
23/06/2023,177,88,0,66,332
24/06/2023,167,87,11,54,320
25/06/2023,137,75,0,59,279
26/06/2023,151,88,2,35,276
27/06/2023,127,71,2,63,262
28/06/2023,129,101,10,54,294
29/06/2023,155,85,0,59,299
30/06/2023,186,102,2,64,354
01/07/2023,165,62,9,64,300
02/07/2023,166,62,0,65,293
03/07/2023,130,88,3,40,261
04/07/2023,124,77,14,55,270
05/07/2023,74,76,24,51,224
06/07/2023,183,94,0,58,335
07/07/2023,184,92,0,66,342
08/07/2023,144,88,10,58,301
09/07/2023,134,83,20,47,284
10/07/2023,126,94,11,55,286
11/07/2023,129,95,14,48,285
12/07/2023,114,106,12,54,286
13/07/2023,162,103,0,62,327
14/07/2023,165,98,8,68,338
15/07/2023,148,90,22,59,319
16/07/2023,152,98,0,46,296
17/07/2023,138,104,1,49,292
18/07/2023,110,83,19,63,285
19/07/2023,139,103,40,54,336
20/07/2023,176,101,0,61,338
21/07/2023,174,77,11,61,324
22/07/2023,160,99,25,36,320
23/07/2023,149,100,6,67,323
24/07/2023,116,99,11,39,266
25/07/2023,124,105,11,54,294
26/07/2023,129,99,14,46,287
27/07/2023,160,84,0,59,303
28/07/2023,161,101,8,67,337
29/07/2023,135,104,0,61,300
30/07/2023,128,99,0,69,295
31/07/2023,125,85,0,62,272
01/08/2023,115,90,24,62,291
02/08/2023,128,111,8,53,301
03/08/2023,154,103,8,70,335
04/08/2023,165,106,14,64,350
05/08/2023,134,98,11,64,307
06/08/2023,126,96,7,67,297
07/08/2023,169,121,20,51,362
08/08/2023,151,103,10,55,318
09/08/2023,153,98,0,51,302
10/08/2023,172,99,9,76,356
11/08/2023,141,85,11,70,307
12/08/2023,145,82,24,53,304
13/08/2023,146,70,11,78,304
14/08/2023,152,90,0,52,294
15/08/2023,148,89,7,45,290
16/08/2023,164,98,18,40,320
17/08/2023,129,94,14,58,295
18/08/2023,167,99,12,65,342
19/08/2023,124,97,23,56,300
20/08/2023,105,94,9,65,273
21/08/2023,129,70,0,67,266
22/08/2023,166,86,0,49,302
23/08/2023,163,96,11,47,317
24/08/2023,137,102,13,58,310
25/08/2023,137,76,13,59,284
26/08/2023,194,89,0,68,350
27/08/2023,114,73,13,56,255
28/08/2023,126,67,14,61,267
29/08/2023,154,87,2,54,298
30/08/2023,142,97,0,53,292
31/08/2023,122,97,9,56,283
01/09/2023,148,104,14,51,318
02/09/2023,200,98,0,59,356
03/09/2023,127,71,21,52,270
04/09/2023,125,64,20,54,270
05/09/2023,149,84,0,56,289
06/09/2023,126,74,19,51,270
07/09/2023,140,83,11,58,291
08/09/2023,171,96,0,66,334
09/09/2023,174,97,10,59,340
10/09/2023,138,89,18,61,305
11/09/2023,137,66,13,47,264
12/09/2023,134,82,0,48,264
13/09/2023,125,83,19,54,280
14/09/2023,154,91,0,121,373
15/09/2023,209,95,19,74,401
16/09/2023,179,108,11,46,345
17/09/2023,153,91,0,67,311
18/09/2023,127,77,27,52,287
19/09/2023,120,86,21,51,278
20/09/2023,124,81,10,46,261
21/09/2023,137,101,16,52,306
22/09/2023,182,84,26,68,360
23/09/2023,189,96,10,58,354
24/09/2023,148,82,0,55,285
25/09/2023,128,94,10,48,281
26/09/2023,120,92,13,52,277
27/09/2023,120,78,12,50,270
28/09/2023,167,83,0,57,307
29/09/2023,187,90,0,61,338
30/09/2023,203,114,11,60,388
01/10/2023,143,94,11,57,313
02/10/2023,138,91,12,56,296
03/10/2023,121,103,23,41,288
04/10/2023,118,93,12,48,272
05/10/2023,147,88,0,50,286
06/10/2023,171,79,0,59,309
07/10/2023,185,91,11,49,336
08/10/2023,144,84,12,70,310
09/10/2023,129,93,24,48,298
10/10/2023,132,82,26,55,295
11/10/2023,139,98,28,51,316
12/10/2023,146,95,4,50,294
13/10/2023,178,86,21,64,357
14/10/2023,202,119,24,54,399
15/10/2023,159,81,0,51,300
16/10/2023,125,97,22,25,274
17/10/2023,140,101,29,47,334
18/10/2023,138,82,27,46,294
19/10/2023,182,94,4,61,341
20/10/2023,170,102,14,63,349
21/10/2023,154,83,0,29,266
22/10/2023,155,62,0,42,259
23/10/2023,124,68,34,52,288
24/10/2023,139,83,9,50,281
25/10/2023,164,90,33,54,341
26/10/2023,161,76,15,51,302
27/10/2023,202,85,22,55,363
28/10/2023,187,96,9,35,326
29/10/2023,157,81,0,47,285
30/10/2023,131,65,9,63,268
31/10/2023,135,72,16,41,264
01/11/2023,185,91,16,53,352
02/11/2023,187,89,5,66,358
03/11/2023,161,80,10,63,314
04/11/2023,215,107,22,55,407
05/11/2023,185,102,0,61,355
06/11/2023,138,79,9,61,291
07/11/2023,135,76,8,63,290
08/11/2023,157,87,32,52,334
09/11/2023,152,111,4,51,330
10/11/2023,201,108,10,68,395
11/11/2023,184,89,12,60,363
12/11/2023,167,91,10,56,324
13/11/2023,142,71,0,56,287
14/11/2023,150,63,7,58,288
15/11/2023,188,99,19,58,373
16/11/2023,195,99,0,60,362
17/11/2023,218,109,0,64,390
18/11/2023,218,102,7,61,389
19/11/2023,173,90,0,64,327
20/11/2023,134,74,9,54,283
21/11/2023,137,85,8,62,301
22/11/2023,148,80,10,53,301
23/11/2023,160,87,6,58,320
24/11/2023,167,96,0,47,337
25/11/2023,229,83,11,41,371
26/11/2023,181,65,0,68,325
27/11/2023,110,82,0,50,247
28/11/2023,115,78,18,54,269
29/11/2023,122,86,21,54,289
30/11/2023,155,85,12,59,314
01/12/2023,192,91,6,64,358
02/12/2023,210,98,0,36,344
03/12/2023,152,84,0,64,301
04/12/2023,146,67,0,51,272
05/12/2023,127,73,0,53,257
06/12/2023,119,83,10,53,264
07/12/2023,155,70,9,70,317
08/12/2023,190,94,0,65,351
09/12/2023,215,91,0,58,363
10/12/2023,134,76,0,45,255
11/12/2023,106,63,0,44,220
12/12/2023,105,56,2,45,227
13/12/2023,135,75,0,36,256
14/12/2023,127,97,0,57,299
15/12/2023,166,98,0,61,340
16/12/2023,188,96,0,44,346
17/12/2023,128,80,0,52,270
18/12/2023,109,81,7,52,257
19/12/2023,115,74,2,44,243
20/12/2023,123,63,14,31,241
21/12/2023,128,78,3,46,274
22/12/2023,177,85,0,48,313
23/12/2023,168,89,0,45,310
24/12/2023,51,43,6,38,152
25/12/2023,157,85,0,66,309
26/12/2023,175,79,0,69,331
27/12/2023,201,87,0,51,356
28/12/2023,156,84,7,48,317
29/12/2023,170,102,0,47,340
30/12/2023,143,87,0,60,291
31/12/2023,194,93,0,26,313
01/01/2024,137,74,0,54,273
02/01/2024,130,67,2,47,257
03/01/2024,143,73,7,40,285
04/01/2024,148,71,9,47,297
05/01/2024,150,85,14,59,333
06/01/2024,165,88,10,64,329
07/01/2024,105,80,9,58,256
08/01/2024,88,50,0,47,198
09/01/2024,76,57,4,52,197
10/01/2024,92,61,0,54,216
11/01/2024,110,56,1,38,213
12/01/2024,140,62,11,61,281
13/01/2024,155,80,4,59,298
14/01/2024,99,55,0,47,201
15/01/2024,82,53,20,46,211
16/01/2024,68,44,9,47,167
17/01/2024,86,45,0,37,177
18/01/2024,109,47,11,39,214
19/01/2024,127,61,0,48,262
20/01/2024,156,75,0,44,302
21/01/2024,116,67,1,49,233
22/01/2024,72,52,1,46,179
23/01/2024,61,44,9,44,164
24/01/2024,88,47,7,36,188
25/01/2024,87,49,7,41,202
26/01/2024,140,61,0,49,267
27/01/2024,173,79,0,57,331
28/01/2024,121,54,0,50,229
29/01/2024,73,50,7,36,175
30/01/2024,72,44,9,40,175
31/01/2024,110,55,0,51,226
01/02/2024,125,56,2,44,227
02/02/2024,141,72,0,50,263
03/02/2024,176,84,0,63,333
04/02/2024,111,67,0,56,235
05/02/2024,75,63,7,40,196
06/02/2024,76,46,11,46,179
07/02/2024,109,54,12,70,254
08/02/2024,125,58,0,44,237
09/02/2024,144,80,0,52,285
10/02/2024,171,77,0,48,311
11/02/2024,118,67,0,52,237
12/02/2024,97,69,0,34,211
13/02/2024,99,52,0,45,203
14/02/2024,162,80,0,45,295
15/02/2024,105,53,0,48,216
16/02/2024,140,64,0,60,264
17/02/2024,158,86,15,78,337
18/02/2024,126,68,0,54,253
19/02/2024,108,61,0,59,249
20/02/2024,87,50,0,60,210
21/02/2024,105,53,0,57,220
22/02/2024,97,54,0,56,214
23/02/2024,158,71,7,65,307
24/02/2024,179,69,10,64,323
25/02/2024,113,65,0,50,228
26/02/2024,66,49,14,43,180
27/02/2024,91,52,3,47,200
28/02/2024,102,56,1,45,210
29/02/2024,135,59,11,63,275
01/03/2024,194,69,6,66,335
02/03/2024,202,84,0,74,371
03/03/2024,136,65,1,57,277
04/03/2024,89,63,16,52,225
05/03/2024,96,58,0,55,218
06/03/2024,135,49,7,46,247
07/03/2024,126,64,21,52,270
08/03/2024,178,83,10,71,352
09/03/2024,185,98,9,70,372
10/03/2024,124,73,0,61,258
11/03/2024,95,57,8,56,222
12/03/2024,86,57,7,56,213
13/03/2024,95,58,8,48,232
14/03/2024,155,69,12,53,289
15/03/2024,183,74,0,62,330
16/03/2024,187,81,0,60,327
17/03/2024,150,66,0,58,274
18/03/2024,85,70,2,58,226
19/03/2024,96,62,4,62,236
20/03/2024,106,56,0,48,219
21/03/2024,152,77,0,59,295
22/03/2024,173,75,0,67,323
23/03/2024,162,90,0,67,330
24/03/2024,123,79,6,58,274
25/03/2024,104,80,9,56,260
26/03/2024,114,76,1,54,253
27/03/2024,125,65,1,53,250
28/03/2024,153,75,0,57,285
29/03/2024,198,83,0,80,361
30/03/2024,167,99,0,78,354
31/03/2024,190,89,0,67,349
01/04/2024,154,86,5,72,327
02/04/2024,114,72,0,62,269
03/04/2024,124,64,10,52,267
04/04/2024,146,62,0,49,266
05/04/2024,179,88,0,62,347
06/04/2024,200,93,0,77,388
07/04/2024,132,80,0,60,279
08/04/2024,132,78,0,70,284
09/04/2024,99,70,8,64,257
10/04/2024,150,72,0,57,289
11/04/2024,184,82,2,52,321
12/04/2024,197,83,11,70,362
13/04/2024,231,98,0,83,430
14/04/2024,161,73,3,57,301
15/04/2024,130,68,13,68,291
16/04/2024,138,85,0,69,307
17/04/2024,150,69,0,58,288
18/04/2024,188,84,0,53,331
19/04/2024,186,82,8,69,356
20/04/2024,205,89,0,82,388
21/04/2024,164,80,0,76,327
22/04/2024,136,80,5,67,299
23/04/2024,133,66,9,71,289
24/04/2024,147,68,8,67,302
25/04/2024,199,81,1,63,354
26/04/2024,195,84,0,80,368
27/04/2024,187,86,0,100,397
28/04/2024,148,78,0,69,295
29/04/2024,128,87,8,73,309
30/04/2024,145,69,5,92,321
01/05/2024,145,81,7,64,298
02/05/2024,193,92,6,71,361
03/05/2024,208,96,0,71,376
04/05/2024,210,112,0,84,407
05/05/2024,151,80,0,66,297
06/05/2024,136,91,13,65,305
07/05/2024,133,96,2,83,314
08/05/2024,156,92,6,52,306
09/05/2024,157,89,0,67,322
10/05/2024,206,81,0,70,357
11/05/2024,143,115,0,78,336
12/05/2024,148,71,10,63,291
13/05/2024,123,85,20,57,285
14/05/2024,141,83,3,60,288
15/05/2024,171,73,0,64,308
16/05/2024,184,99,7,69,360
17/05/2024,210,100,4,71,385
18/05/2024,203,110,0,83,396
19/05/2024,174,93,0,69,337
20/05/2024,137,100,5,56,305
21/05/2024,123,83,6,58,270
22/05/2024,150,122,9,57,339
23/05/2024,175,79,0,69,322
24/05/2024,201,85,0,73,360
25/05/2024,208,101,0,72,382
26/05/2024,152,82,0,65,309
27/05/2024,142,95,15,61,313
28/05/2024,153,86,4,63,307
29/05/2024,176,81,10,58,325
30/05/2024,163,78,0,67,307
31/05/2024,170,96,8,67,350
01/06/2024,208,104,0,72,396
02/06/2024,148,63,8,60,279
03/06/2024,109,93,25,56,289
04/06/2024,135,80,2,58,281
05/06/2024,152,91,0,56,312
06/06/2024,154,87,10,62,313
07/06/2024,184,103,10,64,361
08/06/2024,200,109,11,72,391
09/06/2024,139,91,10,63,303
10/06/2024,112,92,16,62,282
11/06/2024,146,88,14,62,319
12/06/2024,171,85,6,59,326
13/06/2024,169,83,3,65,320
14/06/2024,146,106,6,71,346
15/06/2024,170,99,6,67,350
16/06/2024,141,85,0,67,298
17/06/2024,142,95,0,56,292
18/06/2024,116,78,11,56,261
19/06/2024,176,76,0,64,317
20/06/2024,154,86,3,68,311
21/06/2024,176,106,6,70,358
22/06/2024,179,108,0,75,362
23/06/2024,152,93,7,71,334
24/06/2024,145,102,8,61,317
25/06/2024,133,92,5,74,311
26/06/2024,164,85,0,48,297
27/06/2024,174,82,5,66,327
28/06/2024,195,98,0,71,364
29/06/2024,197,93,0,69,366
30/06/2024,154,81,0,63,298
01/07/2024,148,78,9,57,293
02/07/2024,128,74,7,58,267
03/07/2024,162,85,11,56,315
04/07/2024,159,85,6,76,326
05/07/2024,171,95,6,68,340
06/07/2024,163,93,0,70,331
07/07/2024,190,82,0,64,335
08/07/2024,156,110,8,65,339
09/07/2024,188,104,0,62,354
10/07/2024,173,81,2,55,311
11/07/2024,201,87,0,69,357
12/07/2024,194,104,0,69,367
13/07/2024,199,85,0,69,354
14/07/2024,144,78,0,60,292
15/07/2024,151,82,0,64,297
16/07/2024,161,93,0,59,313
17/07/2024,168,85,0,56,310
18/07/2024,160,86,0,69,314
19/07/2024,172,94,1,70,337
20/07/2024,192,89,0,74,365
21/07/2024,160,79,0,63,302
22/07/2024,158,110,5,62,335
23/07/2024,141,98,9,64,318
24/07/2024,162,85,10,57,314
25/07/2024,154,78,8,68,307
26/07/2024,175,90,8,71,344
27/07/2024,177,91,6,76,350
28/07/2024,156,72,0,64,292
29/07/2024,149,96,16,65,327
30/07/2024,139,84,16,61,300
31/07/2024,165,120,6,55,346
01/08/2024,153,81,7,68,309
02/08/2024,180,89,7,69,344
03/08/2024,185,84,7,61,343
04/08/2024,166,78,0,64,308
05/08/2024,125,98,17,73,314
06/08/2024,147,80,2,57,287
07/08/2024,132,75,8,57,282
08/08/2024,158,81,0,60,299
09/08/2024,158,94,7,67,327
10/08/2024,176,93,0,70,339
11/08/2024,137,82,0,61,280
12/08/2024,118,82,7,54,261
13/08/2024,126,81,18,55,280
14/08/2024,121,78,7,56,262
15/08/2024,147,75,8,63,293
16/08/2024,158,85,2,65,310
17/08/2024,154,82,0,73,319
18/08/2024,158,76,0,58,293
19/08/2024,117,83,6,55,261
20/08/2024,114,81,8,57,260
21/08/2024,96,66,10,56,228
22/08/2024,141,74,0,66,281
23/08/2024,154,83,0,67,304
24/08/2024,164,82,0,65,311
25/08/2024,140,75,4,61,280
26/08/2024,118,70,21,56,265
27/08/2024,124,77,4,58,263
28/08/2024,125,87,9,55,277
29/08/2024,162,59,7,62,290
30/08/2024,169,78,4,67,317
31/08/2024,163,79,0,73,325
01/09/2024,116,66,0,57,239
02/09/2024,123,80,11,59,273
03/09/2024,105,64,4,57,231
04/09/2024,128,57,9,54,248
05/09/2024,157,76,7,62,303
06/09/2024,148,82,0,56,286
07/09/2024,199,80,0,73,353
08/09/2024,167,71,0,62,300
09/09/2024,139,73,10,58,280
10/09/2024,104,72,11,48,235
11/09/2024,106,75,8,58,247
12/09/2024,163,88,30,62,343
13/09/2024,171,84,7,69,331
14/09/2024,174,98,0,68,340
15/09/2024,132,75,8,65,281
16/09/2024,115,76,0,58,250
17/09/2024,96,81,12,59,249
18/09/2024,111,78,0,58,246
19/09/2024,146,80,7,64,298
20/09/2024,184,82,0,68,333
21/09/2024,171,97,0,75,344
22/09/2024,121,66,0,66,252
23/09/2024,116,75,0,60,251
24/09/2024,119,77,2,59,257
25/09/2024,124,87,0,58,275
26/09/2024,139,98,12,69,328
27/09/2024,178,94,5,72,350
28/09/2024,191,87,0,77,355
29/09/2024,126,67,0,66,258
30/09/2024,91,80,0,59,240
01/10/2024,130,80,2,58,270
02/10/2024,133,60,0,55,248
03/10/2024,144,85,0,66,295
04/10/2024,196,104,0,69,369
05/10/2024,173,82,0,71,326
06/10/2024,134,68,0,65,266
07/10/2024,112,79,11,60,261
08/10/2024,120,75,4,61,260
09/10/2024,119,74,9,55,258
10/10/2024,153,78,4,65,299
11/10/2024,175,85,8,68,347
12/10/2024,194,87,0,70,352
13/10/2024,138,60,6,65,268
14/10/2024,114,72,14,62,262
15/10/2024,122,65,8,60,255
16/10/2024,163,80,10,54,319
17/10/2024,164,74,0,63,301
18/10/2024,194,77,0,77,349
19/10/2024,198,86,0,70,354
20/10/2024,139,68,0,65,272
21/10/2024,129,88,4,62,283
22/10/2024,123,68,8,61,261
23/10/2024,117,72,8,56,254
24/10/2024,168,91,7,65,332
25/10/2024,181,75,9,69,344
26/10/2024,161,93,0,65,328
27/10/2024,128,75,0,66,283
28/10/2024,115,90,11,60,277
29/10/2024,125,77,12,60,274
30/10/2024,113,57,10,55,235
31/10/2024,157,87,9,66,320
01/11/2024,169,94,8,65,335
02/11/2024,179,94,6,80,368
03/11/2024,151,66,0,65,289
04/11/2024,85,82,18,57,241
05/11/2024,107,66,11,56,240
06/11/2024,98,62,7,57,225
07/11/2024,131,78,4,61,280
08/11/2024,173,96,4,65,339
09/11/2024,162,95,0,76,346
10/11/2024,131,76,0,63,270
11/11/2024,94,67,16,56,233
12/11/2024,103,63,0,56,222
13/11/2024,94,56,0,55,205
14/11/2024,123,77,8,57,266
15/11/2024,176,92,9,61,338
16/11/2024,186,97,0,69,363
17/11/2024,135,75,8,61,280
18/11/2024,81,69,8,59,217
19/11/2024,110,77,8,59,254
20/11/2024,117,72,0,56,245
21/11/2024,143,67,13,62,284
22/11/2024,190,92,9,64,356
23/11/2024,199,92,0,71,363
24/11/2024,111,73,0,63,248
25/11/2024,83,59,4,54,199
26/11/2024,96,57,4,54,211
27/11/2024,80,56,6,49,191
28/11/2024,134,67,0,61,262
29/11/2024,164,88,8,67,327
30/11/2024,188,90,0,73,351
01/12/2024,120,63,0,61,244
02/12/2024,88,57,9,54,208
03/12/2024,70,47,7,53,177
04/12/2024,74,60,7,49,191
05/12/2024,122,60,0,58,249
06/12/2024,156,66,14,65,310
07/12/2024,181,76,0,71,328
08/12/2024,116,60,0,59,234
09/12/2024,84,61,5,52,202
10/12/2024,104,73,9,54,240
11/12/2024,63,47,7,52,169
12/12/2024,160,67,8,59,294
13/12/2024,167,72,12,64,315
14/12/2024,190,80,0,71,341
15/12/2024,87,78,0,59,235
16/12/2024,76,60,11,53,200
17/12/2024,77,55,19,49,201
18/12/2024,85,50,7,48,190
19/12/2024,120,59,14,64,262
20/12/2024,144,76,11,58,290
21/12/2024,159,68,0,67,294
22/12/2024,115,63,0,56,235
23/12/2024,121,53,8,54,236
24/12/2024,132,72,0,60,264
25/12/2024,159,89,0,66,315
26/12/2024,184,79,0,64,327
27/12/2024,168,78,0,64,311
28/12/2024,170,89,0,67,325
29/12/2024,147,80,0,58,284
30/12/2024,107,73,0,46,234
31/12/2024,198,78,3,64,356
01/01/2025,104,83,0,50,248
02/01/2025,170,70,0,50,290
03/01/2025,157,78,7,53,295
04/01/2025,151,83,10,56,301
05/01/2025,103,57,0,51,220
06/01/2025,51,48,9,36,150
07/01/2025,56,44,5,39,144
08/01/2025,58,46,9,38,152
09/01/2025,108,62,9,45,224
10/01/2025,165,55,0,55,275
11/01/2025,168,71,0,55,294
12/01/2025,101,56,0,46,203
13/01/2025,69,56,18,37,180
14/01/2025,60,46,8,41,154
15/01/2025,51,53,9,37,149
16/01/2025,96,66,8,47,217
17/01/2025,151,67,8,55,282
18/01/2025,159,70,0,57,296
19/01/2025,102,56,0,48,207
20/01/2025,114,73,9,37,234
21/01/2025,51,61,8,57,184
22/01/2025,65,63,9,37,181
23/01/2025,87,57,7,47,198
24/01/2025,162,58,14,56,300
25/01/2025,173,71,6,56,306
26/01/2025,98,61,0,50,208
27/01/2025,56,53,9,58,187
28/01/2025,58,50,8,44,171
29/01/2025,52,45,9,34,162
30/01/2025,106,57,0,40,203
31/01/2025,130,71,0,59,260
01/02/2025,152,83,0,54,299
02/02/2025,110,57,0,50,218
03/02/2025,73,51,9,38,171
04/02/2025,50,57,9,39,155
05/02/2025,52,44,9,44,149
06/02/2025,118,53,8,40,219
07/02/2025,134,69,8,57,268
08/02/2025,154,74,0,50,278
09/02/2025,111,60,0,50,221
10/02/2025,105,59,9,46,220
11/02/2025,80,61,15,38,194
12/02/2025,96,65,8,51,220
13/02/2025,122,63,7,50,243
14/02/2025,188,97,0,61,352
15/02/2025,167,81,0,65,312
16/02/2025,89,52,0,49,191
17/02/2025,66,56,7,57,185
18/02/2025,70,52,8,40,170
19/02/2025,76,39,9,40,164
20/02/2025,96,70,7,32,205
21/02/2025,144,82,8,48,282
22/02/2025,143,75,0,37,255
23/02/2025,85,52,0,42,180
24/02/2025,71,45,7,30,153
25/02/2025,61,66,8,39,174
26/02/2025,61,48,7,43,159
27/02/2025,110,62,9,35,216
28/02/2025,126,79,7,50,262
01/03/2025,154,80,0,51,285
02/03/2025,108,73,0,32,213
03/03/2025,95,56,0,46,197
04/03/2025,76,48,0,45,169
05/03/2025,77,45,0,33,155
06/03/2025,102,68,8,40,218
07/03/2025,147,59,0,57,263
08/03/2025,152,85,0,56,303
09/03/2025,92,61,8,41,202
10/03/2025,89,61,9,43,212
11/03/2025,72,80,10,51,213
12/03/2025,72,67,11,43,192
13/03/2025,114,65,7,42,239
14/03/2025,166,69,2,54,291
15/03/2025,179,83,8,64,334
16/03/2025,109,60,0,46,215
17/03/2025,97,73,10,50,229
18/03/2025,65,51,6,58,180
19/03/2025,120,85,11,47,263
20/03/2025,116,70,8,48,252
21/03/2025,152,85,14,49,307
22/03/2025,180,86,0,54,331
23/03/2025,135,64,0,37,236
24/03/2025,90,69,0,50,219
25/03/2025,76,68,0,52,196
26/03/2025,77,60,0,54,191
27/03/2025,104,73,0,52,247
28/03/2025,153,80,0,60,310
29/03/2025,169,90,0,62,328
30/03/2025,99,73,6,47,246
31/03/2025,95,69,11,49,223
01/04/2025,87,71,9,32,205
02/04/2025,87,75,9,58,237
03/04/2025,137,77,9,64,298
04/04/2025,183,77,9,66,335
05/04/2025,167,93,0,63,334
06/04/2025,136,83,0,64,283
07/04/2025,104,74,14,56,257
08/04/2025,120,87,8,56,271
09/04/2025,110,74,10,53,246
10/04/2025,142,80,10,56,288
11/04/2025,178,86,20,72,356
12/04/2025,224,94,0,75,393
13/04/2025,146,75,11,65,297
14/04/2025,121,105,22,59,317
15/04/2025,115,76,7,66,265
16/04/2025,91,71,23,55,240
17/04/2025,159,87,0,58,305
18/04/2025,193,93,11,73,380
19/04/2025,192,105,25,70,392
20/04/2025,181,87,0,56,324
21/04/2025,204,95,0,62,372
22/04/2025,115,74,21,63,273
23/04/2025,89,70,7,51,216
24/04/2025,123,97,5,61,287
25/04/2025,166,94,19,67,346
26/04/2025,127,83,11,72,292
27/04/2025,128,75,0,51,253
28/04/2025,126,74,12,55,273
29/04/2025,166,62,6,55,289
30/04/2025,92,85,7,57,251
01/05/2025,147,92,21,63,330
02/05/2025,166,104,19,66,364
03/05/2025,185,103,8,67,363
04/05/2025,123,81,29,54,295
05/05/2025,150,86,9,61,313
06/05/2025,117,69,17,56,260
07/05/2025,120,65,18,59,261
08/05/2025,125,85,29,64,320
09/05/2025,196,92,9,57,361
10/05/2025,217,92,0,70,380
11/05/2025,168,75,7,58,307
12/05/2025,144,65,26,55,290
13/05/2025,114,76,22,56,268
14/05/2025,98,79,8,57,243
15/05/2025,142,88,23,76,329
16/05/2025,180,107,0,78,365
17/05/2025,201,118,19,83,432
18/05/2025,173,106,8,67,354
19/05/2025,157,86,11,54,308
20/05/2025,130,77,5,60,272
21/05/2025,117,82,20,61,280
22/05/2025,165,97,20,56,338
23/05/2025,172,98,14,60,345
